Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Mora A;104580;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1969-02-01 00:00:01;1969-03-01 00:00:00;1969-02;-13.1;Y
1969-03-01 00:00:01;1969-04-01 00:00:00;1969-03;-8.1;Y
1969-04-01 00:00:01;1969-05-01 00:00:00;1969-04;2.9;Y
1969-05-01 00:00:01;1969-06-01 00:00:00;1969-05;8.6;Y
1969-06-01 00:00:01;1969-07-01 00:00:00;1969-06;16.1;Y
1969-07-01 00:00:01;1969-08-01 00:00:00;1969-07;15.9;Y
1969-08-01 00:00:01;1969-09-01 00:00:00;1969-08;16.2;Y
1969-09-01 00:00:01;1969-10-01 00:00:00;1969-09;9.3;Y
1969-10-01 00:00:01;1969-11-01 00:00:00;1969-10;5.3;Y
1969-11-01 00:00:01;1969-12-01 00:00:00;1969-11;-5.8;Y
1969-12-01 00:00:01;1970-01-01 00:00:00;1969-12;-9.9;Y
1970-01-01 00:00:01;1970-02-01 00:00:00;1970-01;-13.2;Y
1970-02-01 00:00:01;1970-03-01 00:00:00;1970-02;-17.1;Y
1970-03-01 00:00:01;1970-04-01 00:00:00;1970-03;-3.3;Y
1970-04-01 00:00:01;1970-05-01 00:00:00;1970-04;1.1;Y
1970-05-01 00:00:01;1970-06-01 00:00:00;1970-05;9.2;Y
1970-06-01 00:00:01;1970-07-01 00:00:00;1970-06;16.5;Y
1970-07-01 00:00:01;1970-08-01 00:00:00;1970-07;14.1;Y
1970-08-01 00:00:01;1970-09-01 00:00:00;1970-08;13.9;Y
1970-09-01 00:00:01;1970-10-01 00:00:00;1970-09;8.5;Y
1970-10-01 00:00:01;1970-11-01 00:00:00;1970-10;4.4;Y
1970-11-01 00:00:01;1970-12-01 00:00:00;1970-11;-4.0;Y
1970-12-01 00:00:01;1971-01-01 00:00:00;1970-12;-4.8;Y
1971-01-01 00:00:01;1971-02-01 00:00:00;1971-01;-5.4;Y
1971-02-01 00:00:01;1971-03-01 00:00:00;1971-02;-3.4;Y
1971-03-01 00:00:01;1971-04-01 00:00:00;1971-03;-4.5;Y
1971-04-01 00:00:01;1971-05-01 00:00:00;1971-04;2.2;Y
1971-05-01 00:00:01;1971-06-01 00:00:00;1971-05;9.7;Y
1971-06-01 00:00:01;1971-07-01 00:00:00;1971-06;12.8;Y
1971-07-01 00:00:01;1971-08-01 00:00:00;1971-07;15.0;Y
1971-08-01 00:00:01;1971-09-01 00:00:00;1971-08;13.0;Y
1971-09-01 00:00:01;1971-10-01 00:00:00;1971-09;8.3;Y
1971-10-01 00:00:01;1971-11-01 00:00:00;1971-10;4.1;Y
1971-11-01 00:00:01;1971-12-01 00:00:00;1971-11;-4.7;Y
1971-12-01 00:00:01;1972-01-01 00:00:00;1971-12;-4.0;Y
1972-01-01 00:00:01;1972-02-01 00:00:00;1972-01;-10.8;Y
1972-02-01 00:00:01;1972-03-01 00:00:00;1972-02;-5.3;Y
1972-03-01 00:00:01;1972-04-01 00:00:00;1972-03;-1.4;Y
1972-04-01 00:00:01;1972-05-01 00:00:00;1972-04;2.3;Y
1972-05-01 00:00:01;1972-06-01 00:00:00;1972-05;8.6;Y
1972-06-01 00:00:01;1972-07-01 00:00:00;1972-06;14.5;Y
1972-07-01 00:00:01;1972-08-01 00:00:00;1972-07;17.6;Y
1972-08-01 00:00:01;1972-09-01 00:00:00;1972-08;13.5;Y
1972-09-01 00:00:01;1972-10-01 00:00:00;1972-09;8.2;Y
1972-10-01 00:00:01;1972-11-01 00:00:00;1972-10;4.5;Y
1972-11-01 00:00:01;1972-12-01 00:00:00;1972-11;-0.4;Y
1972-12-01 00:00:01;1973-01-01 00:00:00;1972-12;0.2;Y
1973-01-01 00:00:01;1973-02-01 00:00:00;1973-01;-0.5;Y
1973-02-01 00:00:01;1973-03-01 00:00:00;1973-02;-4.3;Y
1973-03-01 00:00:01;1973-04-01 00:00:00;1973-03;0.8;Y
1973-04-01 00:00:01;1973-05-01 00:00:00;1973-04;2.4;Y
1973-05-01 00:00:01;1973-06-01 00:00:00;1973-05;9.2;Y
1973-06-01 00:00:01;1973-07-01 00:00:00;1973-06;14.7;Y
1973-07-01 00:00:01;1973-08-01 00:00:00;1973-07;17.2;Y
1973-08-01 00:00:01;1973-09-01 00:00:00;1973-08;13.5;Y
1973-09-01 00:00:01;1973-10-01 00:00:00;1973-09;7.6;Y
1973-10-01 00:00:01;1973-11-01 00:00:00;1973-10;1.2;Y
1973-11-01 00:00:01;1973-12-01 00:00:00;1973-11;-4.8;Y
1973-12-01 00:00:01;1974-01-01 00:00:00;1973-12;-8.2;Y
1974-01-01 00:00:01;1974-02-01 00:00:00;1974-01;-2.2;Y
1974-02-01 00:00:01;1974-03-01 00:00:00;1974-02;-1.2;Y
1974-03-01 00:00:01;1974-04-01 00:00:00;1974-03;-2.3;Y
1974-04-01 00:00:01;1974-05-01 00:00:00;1974-04;5.0;Y
1974-05-01 00:00:01;1974-06-01 00:00:00;1974-05;9.1;Y
1974-06-01 00:00:01;1974-07-01 00:00:00;1974-06;13.4;Y
1974-07-01 00:00:01;1974-08-01 00:00:00;1974-07;14.0;Y
1974-08-01 00:00:01;1974-09-01 00:00:00;1974-08;13.5;Y
1974-09-01 00:00:01;1974-10-01 00:00:00;1974-09;10.1;Y
1974-10-01 00:00:01;1974-11-01 00:00:00;1974-10;3.7;Y
1974-11-01 00:00:01;1974-12-01 00:00:00;1974-11;-0.4;Y
1974-12-01 00:00:01;1975-01-01 00:00:00;1974-12;-3.0;Y
1975-01-01 00:00:01;1975-02-01 00:00:00;1975-01;-2.3;Y
1975-02-01 00:00:01;1975-03-01 00:00:00;1975-02;-6.0;Y
1975-03-01 00:00:01;1975-04-01 00:00:00;1975-03;-0.6;Y
1975-04-01 00:00:01;1975-05-01 00:00:00;1975-04;2.4;Y
1975-05-01 00:00:01;1975-06-01 00:00:00;1975-05;10.0;Y
1975-06-01 00:00:01;1975-07-01 00:00:00;1975-06;13.0;Y
1975-07-01 00:00:01;1975-08-01 00:00:00;1975-07;17.2;Y
1975-08-01 00:00:01;1975-09-01 00:00:00;1975-08;16.0;G
1975-09-01 00:00:01;1975-10-01 00:00:00;1975-09;10.8;Y
1975-10-01 00:00:01;1975-11-01 00:00:00;1975-10;4.6;Y
1975-11-01 00:00:01;1975-12-01 00:00:00;1975-11;0.7;Y
1975-12-01 00:00:01;1976-01-01 00:00:00;1975-12;-2.2;Y
1976-01-01 00:00:01;1976-02-01 00:00:00;1976-01;-10.2;Y
1976-02-01 00:00:01;1976-03-01 00:00:00;1976-02;-4.1;Y
1976-03-01 00:00:01;1976-04-01 00:00:00;1976-03;-4.3;Y
1976-04-01 00:00:01;1976-05-01 00:00:00;1976-04;3.3;Y
1976-05-01 00:00:01;1976-06-01 00:00:00;1976-05;10.1;Y
1976-06-01 00:00:01;1976-07-01 00:00:00;1976-06;14.0;Y
1976-07-01 00:00:01;1976-08-01 00:00:00;1976-07;15.8;Y
1976-08-01 00:00:01;1976-09-01 00:00:00;1976-08;14.6;Y
1976-09-01 00:00:01;1976-10-01 00:00:00;1976-09;6.1;Y
1976-10-01 00:00:01;1976-11-01 00:00:00;1976-10;3.2;Y
1976-11-01 00:00:01;1976-12-01 00:00:00;1976-11;-1.4;Y
1976-12-01 00:00:01;1977-01-01 00:00:00;1976-12;-8.3;Y
1977-01-01 00:00:01;1977-02-01 00:00:00;1977-01;-6.9;Y
1977-02-01 00:00:01;1977-03-01 00:00:00;1977-02;-8.8;Y
1977-03-01 00:00:01;1977-04-01 00:00:00;1977-03;-0.2;G
1977-04-01 00:00:01;1977-05-01 00:00:00;1977-04;0.5;Y
1977-05-01 00:00:01;1977-06-01 00:00:00;1977-05;8.8;Y
1977-06-01 00:00:01;1977-07-01 00:00:00;1977-06;13.6;Y
1977-07-01 00:00:01;1977-08-01 00:00:00;1977-07;14.1;Y
1977-08-01 00:00:01;1977-09-01 00:00:00;1977-08;13.7;Y
1977-09-01 00:00:01;1977-10-01 00:00:00;1977-09;8.7;Y
1977-10-01 00:00:01;1977-11-01 00:00:00;1977-10;6.2;Y
1977-11-01 00:00:01;1977-12-01 00:00:00;1977-11;-0.0;Y
1977-12-01 00:00:01;1978-01-01 00:00:00;1977-12;-3.9;Y
1978-01-01 00:00:01;1978-02-01 00:00:00;1978-01;-5.0;Y
1978-02-01 00:00:01;1978-03-01 00:00:00;1978-02;-10.8;Y
1978-03-01 00:00:01;1978-04-01 00:00:00;1978-03;-2.2;Y
1978-04-01 00:00:01;1978-05-01 00:00:00;1978-04;1.7;Y
1978-05-01 00:00:01;1978-06-01 00:00:00;1978-05;9.2;Y
1978-06-01 00:00:01;1978-07-01 00:00:00;1978-06;14.8;Y
1978-07-01 00:00:01;1978-08-01 00:00:00;1978-07;14.6;Y
1978-08-01 00:00:01;1978-09-01 00:00:00;1978-08;13.2;Y
1978-09-01 00:00:01;1978-10-01 00:00:00;1978-09;8.2;Y
1978-10-01 00:00:01;1978-11-01 00:00:00;1978-10;4.7;Y
1978-11-01 00:00:01;1978-12-01 00:00:00;1978-11;1.3;Y
1978-12-01 00:00:01;1979-01-01 00:00:00;1978-12;-12.8;Y
1979-01-01 00:00:01;1979-02-01 00:00:00;1979-01;-13.6;Y
1979-02-01 00:00:01;1979-03-01 00:00:00;1979-02;-10.7;Y
1979-03-01 00:00:01;1979-04-01 00:00:00;1979-03;-1.9;Y
1979-04-01 00:00:01;1979-05-01 00:00:00;1979-04;2.3;Y
1979-05-01 00:00:01;1979-06-01 00:00:00;1979-05;8.6;Y
1979-06-01 00:00:01;1979-07-01 00:00:00;1979-06;15.8;Y
1979-07-01 00:00:01;1979-08-01 00:00:00;1979-07;14.1;Y
1979-08-01 00:00:01;1979-09-01 00:00:00;1979-08;13.2;Y
1979-09-01 00:00:01;1979-10-01 00:00:00;1979-09;9.8;Y
1979-10-01 00:00:01;1979-11-01 00:00:00;1979-10;3.1;Y
1979-11-01 00:00:01;1979-12-01 00:00:00;1979-11;-1.6;Y
1979-12-01 00:00:01;1980-01-01 00:00:00;1979-12;-7.2;Y
1980-01-01 00:00:01;1980-02-01 00:00:00;1980-01;-11.2;Y
1980-02-01 00:00:01;1980-03-01 00:00:00;1980-02;-12.1;Y
1980-03-01 00:00:01;1980-04-01 00:00:00;1980-03;-5.6;Y
1980-04-01 00:00:01;1980-05-01 00:00:00;1980-04;4.1;Y
1980-05-01 00:00:01;1980-06-01 00:00:00;1980-05;9.3;Y
1980-06-01 00:00:01;1980-07-01 00:00:00;1980-06;15.4;Y
1980-07-01 00:00:01;1980-08-01 00:00:00;1980-07;16.0;Y
1980-08-01 00:00:01;1980-09-01 00:00:00;1980-08;13.8;G
1980-09-01 00:00:01;1980-10-01 00:00:00;1980-09;10.9;Y
1980-10-01 00:00:01;1980-11-01 00:00:00;1980-10;2.4;Y
1980-11-01 00:00:01;1980-12-01 00:00:00;1980-11;-5.3;Y
1980-12-01 00:00:01;1981-01-01 00:00:00;1980-12;-4.0;Y
1981-01-01 00:00:01;1981-02-01 00:00:00;1981-01;-8.3;Y
1981-02-01 00:00:01;1981-03-01 00:00:00;1981-02;-6.5;Y
1981-03-01 00:00:01;1981-04-01 00:00:00;1981-03;-5.0;Y
1981-04-01 00:00:01;1981-05-01 00:00:00;1981-04;2.7;Y
1981-05-01 00:00:01;1981-06-01 00:00:00;1981-05;10.4;Y
1981-06-01 00:00:01;1981-07-01 00:00:00;1981-06;12.2;Y
1981-07-01 00:00:01;1981-08-01 00:00:00;1981-07;15.7;Y
1981-08-01 00:00:01;1981-09-01 00:00:00;1981-08;14.0;Y
1981-09-01 00:00:01;1981-10-01 00:00:00;1981-09;10.1;Y
1981-10-01 00:00:01;1981-11-01 00:00:00;1981-10;3.8;Y
1981-11-01 00:00:01;1981-12-01 00:00:00;1981-11;-1.8;Y
1981-12-01 00:00:01;1982-01-01 00:00:00;1981-12;-12.4;Y
1982-01-01 00:00:01;1982-02-01 00:00:00;1982-01;-11.6;Y
1982-02-01 00:00:01;1982-03-01 00:00:00;1982-02;-6.3;Y
1982-03-01 00:00:01;1982-04-01 00:00:00;1982-03;-0.1;Y
1982-04-01 00:00:01;1982-05-01 00:00:00;1982-04;3.4;Y
1982-05-01 00:00:01;1982-06-01 00:00:00;1982-05;8.4;Y
1982-06-01 00:00:01;1982-07-01 00:00:00;1982-06;11.8;Y
1982-07-01 00:00:01;1982-08-01 00:00:00;1982-07;16.7;Y
1982-08-01 00:00:01;1982-09-01 00:00:00;1982-08;15.0;Y
1982-09-01 00:00:01;1982-10-01 00:00:00;1982-09;9.8;Y
1982-10-01 00:00:01;1982-11-01 00:00:00;1982-10;4.4;Y
1982-11-01 00:00:01;1982-12-01 00:00:00;1982-11;1.3;Y
1982-12-01 00:00:01;1983-01-01 00:00:00;1982-12;-3.8;Y
1983-01-01 00:00:01;1983-02-01 00:00:00;1983-01;-2.5;Y
1983-02-01 00:00:01;1983-03-01 00:00:00;1983-02;-7.5;Y
1983-03-01 00:00:01;1983-04-01 00:00:00;1983-03;-1.8;Y
1983-04-01 00:00:01;1983-05-01 00:00:00;1983-04;3.4;Y
1983-05-01 00:00:01;1983-06-01 00:00:00;1983-05;9.4;Y
1983-06-01 00:00:01;1983-07-01 00:00:00;1983-06;13.0;Y
1983-07-01 00:00:01;1983-08-01 00:00:00;1983-07;16.6;Y
1983-08-01 00:00:01;1983-09-01 00:00:00;1983-08;14.9;Y
1983-09-01 00:00:01;1983-10-01 00:00:00;1983-09;10.1;Y
1983-10-01 00:00:01;1983-11-01 00:00:00;1983-10;5.5;Y
1983-11-01 00:00:01;1983-12-01 00:00:00;1983-11;-0.7;Y
1984-02-01 00:00:01;1984-03-01 00:00:00;1984-02;-5.1;Y
1984-03-01 00:00:01;1984-04-01 00:00:00;1984-03;-4.8;Y
1984-04-01 00:00:01;1984-05-01 00:00:00;1984-04;4.3;Y
1984-05-01 00:00:01;1984-06-01 00:00:00;1984-05;10.8;Y
1984-06-01 00:00:01;1984-07-01 00:00:00;1984-06;13.6;Y
1984-07-01 00:00:01;1984-08-01 00:00:00;1984-07;15.5;Y
1984-08-01 00:00:01;1984-09-01 00:00:00;1984-08;14.9;Y
1984-09-01 00:00:01;1984-10-01 00:00:00;1984-09;8.6;Y
1984-10-01 00:00:01;1984-11-01 00:00:00;1984-10;6.2;Y
1984-11-01 00:00:01;1984-12-01 00:00:00;1984-11;0.6;Y
1984-12-01 00:00:01;1985-01-01 00:00:00;1984-12;-1.5;Y
1985-01-01 00:00:01;1985-02-01 00:00:00;1985-01;-14.1;Y
1985-02-01 00:00:01;1985-03-01 00:00:00;1985-02;-15.7;Y
1985-03-01 00:00:01;1985-04-01 00:00:00;1985-03;-2.4;Y
1985-04-01 00:00:01;1985-05-01 00:00:00;1985-04;1.1;Y
1985-05-01 00:00:01;1985-06-01 00:00:00;1985-05;9.1;Y
1985-06-01 00:00:01;1985-07-01 00:00:00;1985-06;13.8;Y
1985-07-01 00:00:01;1985-08-01 00:00:00;1985-07;14.9;Y
1985-08-01 00:00:01;1985-09-01 00:00:00;1985-08;14.1;Y
1985-09-01 00:00:01;1985-10-01 00:00:00;1985-09;7.9;Y
1985-10-01 00:00:01;1985-11-01 00:00:00;1985-10;6.2;Y
1985-11-01 00:00:01;1985-12-01 00:00:00;1985-11;-4.5;Y
1985-12-01 00:00:01;1986-01-01 00:00:00;1985-12;-12.2;Y
1986-01-01 00:00:01;1986-02-01 00:00:00;1986-01;-10.9;Y
1986-02-01 00:00:01;1986-03-01 00:00:00;1986-02;-12.2;Y
1986-03-01 00:00:01;1986-04-01 00:00:00;1986-03;-0.3;Y
1986-04-01 00:00:01;1986-05-01 00:00:00;1986-04;0.7;Y
1986-05-01 00:00:01;1986-06-01 00:00:00;1986-05;10.6;Y
1986-06-01 00:00:01;1986-07-01 00:00:00;1986-06;16.0;Y
1986-07-01 00:00:01;1986-08-01 00:00:00;1986-07;15.4;Y
1986-08-01 00:00:01;1986-09-01 00:00:00;1986-08;11.4;Y
1986-09-01 00:00:01;1986-10-01 00:00:00;1986-09;6.5;Y
1986-10-01 00:00:01;1986-11-01 00:00:00;1986-10;4.8;Y
1986-11-01 00:00:01;1986-12-01 00:00:00;1986-11;2.2;Y
1986-12-01 00:00:01;1987-01-01 00:00:00;1986-12;-5.4;Y
1987-01-01 00:00:01;1987-02-01 00:00:00;1987-01;-18.1;Y
1987-02-01 00:00:01;1987-03-01 00:00:00;1987-02;-8.3;Y
1987-03-01 00:00:01;1987-04-01 00:00:00;1987-03;-7.4;Y
1987-04-01 00:00:01;1987-05-01 00:00:00;1987-04;3.5;Y
1987-05-01 00:00:01;1987-06-01 00:00:00;1987-05;7.6;Y
1987-06-01 00:00:01;1987-07-01 00:00:00;1987-06;11.4;Y
1987-07-01 00:00:01;1987-08-01 00:00:00;1987-07;15.2;Y
1987-08-01 00:00:01;1987-09-01 00:00:00;1987-08;11.6;Y
1987-09-01 00:00:01;1987-10-01 00:00:00;1987-09;8.7;Y
1987-10-01 00:00:01;1987-11-01 00:00:00;1987-10;6.2;Y
1987-11-01 00:00:01;1987-12-01 00:00:00;1987-11;-0.4;Y
1987-12-01 00:00:01;1988-01-01 00:00:00;1987-12;-5.1;Y
1988-01-01 00:00:01;1988-02-01 00:00:00;1988-01;-1.3;Y
1988-02-01 00:00:01;1988-03-01 00:00:00;1988-02;-3.5;Y
1988-03-01 00:00:01;1988-04-01 00:00:00;1988-03;-3.6;Y
1988-04-01 00:00:01;1988-05-01 00:00:00;1988-04;1.6;Y
1988-05-01 00:00:01;1988-06-01 00:00:00;1988-05;10.6;Y
1988-06-01 00:00:01;1988-07-01 00:00:00;1988-06;16.4;Y
1988-07-01 00:00:01;1988-08-01 00:00:00;1988-07;16.2;Y
1988-08-01 00:00:01;1988-09-01 00:00:00;1988-08;13.8;Y
1988-09-01 00:00:01;1988-10-01 00:00:00;1988-09;10.4;Y
1988-10-01 00:00:01;1988-11-01 00:00:00;1988-10;2.9;Y
1988-11-01 00:00:01;1988-12-01 00:00:00;1988-11;-2.8;Y
1988-12-01 00:00:01;1989-01-01 00:00:00;1988-12;-7.0;Y
1989-01-01 00:00:01;1989-02-01 00:00:00;1989-01;0.2;Y
1989-02-01 00:00:01;1989-03-01 00:00:00;1989-02;0.4;Y
1989-03-01 00:00:01;1989-04-01 00:00:00;1989-03;1.6;Y
1989-04-01 00:00:01;1989-05-01 00:00:00;1989-04;3.5;Y
1989-05-01 00:00:01;1989-06-01 00:00:00;1989-05;10.4;Y
1989-06-01 00:00:01;1989-07-01 00:00:00;1989-06;14.2;Y
1989-07-01 00:00:01;1989-08-01 00:00:00;1989-07;16.6;Y
1989-08-01 00:00:01;1989-09-01 00:00:00;1989-08;13.8;Y
1989-09-01 00:00:01;1989-10-01 00:00:00;1989-09;10.6;Y
1989-10-01 00:00:01;1989-11-01 00:00:00;1989-10;4.5;Y
1989-11-01 00:00:01;1989-12-01 00:00:00;1989-11;0.4;Y
1989-12-01 00:00:01;1990-01-01 00:00:00;1989-12;-7.9;Y
1990-01-01 00:00:01;1990-02-01 00:00:00;1990-01;-3.2;Y
1990-02-01 00:00:01;1990-03-01 00:00:00;1990-02;1.8;Y
1990-03-01 00:00:01;1990-04-01 00:00:00;1990-03;2.8;Y
1990-04-01 00:00:01;1990-05-01 00:00:00;1990-04;4.6;Y
1990-05-01 00:00:01;1990-06-01 00:00:00;1990-05;10.9;Y
1990-06-01 00:00:01;1990-07-01 00:00:00;1990-06;14.0;Y
1990-07-01 00:00:01;1990-08-01 00:00:00;1990-07;15.4;Y
1990-08-01 00:00:01;1990-09-01 00:00:00;1990-08;14.7;Y
1990-09-01 00:00:01;1990-10-01 00:00:00;1990-09;8.4;Y
1990-10-01 00:00:01;1990-11-01 00:00:00;1990-10;4.4;Y
1990-11-01 00:00:01;1990-12-01 00:00:00;1990-11;-2.4;Y
1990-12-01 00:00:01;1991-01-01 00:00:00;1990-12;-3.0;Y
1991-01-01 00:00:01;1991-02-01 00:00:00;1991-01;-5.3;Y
1991-02-01 00:00:01;1991-03-01 00:00:00;1991-02;-7.9;Y
1991-03-01 00:00:01;1991-04-01 00:00:00;1991-03;0.3;Y
1991-04-01 00:00:01;1991-05-01 00:00:00;1991-04;4.3;Y
1991-05-01 00:00:01;1991-06-01 00:00:00;1991-05;8.5;Y
1991-06-01 00:00:01;1991-07-01 00:00:00;1991-06;10.9;Y
1991-07-01 00:00:01;1991-08-01 00:00:00;1991-07;17.4;Y
1991-08-01 00:00:01;1991-09-01 00:00:00;1991-08;15.2;Y
1991-09-01 00:00:01;1991-10-01 00:00:00;1991-09;9.3;Y
1991-10-01 00:00:01;1991-11-01 00:00:00;1991-10;4.5;Y
1991-11-01 00:00:01;1991-12-01 00:00:00;1991-11;0.4;Y
1991-12-01 00:00:01;1992-01-01 00:00:00;1991-12;-2.3;Y
1992-01-01 00:00:01;1992-02-01 00:00:00;1992-01;-2.0;Y
1992-02-01 00:00:01;1992-03-01 00:00:00;1992-02;-3.0;Y
1992-03-01 00:00:01;1992-04-01 00:00:00;1992-03;1.6;Y
1992-04-01 00:00:01;1992-05-01 00:00:00;1992-04;1.7;Y
1992-05-01 00:00:01;1992-06-01 00:00:00;1992-05;12.4;Y
1992-06-01 00:00:01;1992-07-01 00:00:00;1992-06;16.1;Y
1992-07-01 00:00:01;1992-08-01 00:00:00;1992-07;15.2;Y
1992-08-01 00:00:01;1992-09-01 00:00:00;1992-08;13.3;Y
1992-09-01 00:00:01;1992-10-01 00:00:00;1992-09;9.0;Y
1992-10-01 00:00:01;1992-11-01 00:00:00;1992-10;1.0;Y
1992-11-01 00:00:01;1992-12-01 00:00:00;1992-11;-1.1;Y
1992-12-01 00:00:01;1993-01-01 00:00:00;1992-12;-1.5;Y
1993-01-01 00:00:01;1993-02-01 00:00:00;1993-01;-2.0;Y
1993-02-01 00:00:01;1993-03-01 00:00:00;1993-02;-3.1;Y
1993-03-01 00:00:01;1993-04-01 00:00:00;1993-03;-0.6;Y
1993-04-01 00:00:01;1993-05-01 00:00:00;1993-04;4.7;Y
1993-05-01 00:00:01;1993-06-01 00:00:00;1993-05;11.5;Y
1993-06-01 00:00:01;1993-07-01 00:00:00;1993-06;11.1;Y
1993-07-01 00:00:01;1993-08-01 00:00:00;1993-07;14.9;Y
1993-08-01 00:00:01;1993-09-01 00:00:00;1993-08;12.2;Y
1993-09-01 00:00:01;1993-10-01 00:00:00;1993-09;7.0;Y
1993-10-01 00:00:01;1993-11-01 00:00:00;1993-10;3.0;Y
1993-11-01 00:00:01;1993-12-01 00:00:00;1993-11;-2.2;Y
1993-12-01 00:00:01;1994-01-01 00:00:00;1993-12;-5.5;Y
1994-01-01 00:00:01;1994-02-01 00:00:00;1994-01;-8.7;Y
1994-02-01 00:00:01;1994-03-01 00:00:00;1994-02;-14.7;Y
1994-03-01 00:00:01;1994-04-01 00:00:00;1994-03;-1.8;Y
1994-04-01 00:00:01;1994-05-01 00:00:00;1994-04;4.7;Y
1994-05-01 00:00:01;1994-06-01 00:00:00;1994-05;8.8;Y
1994-06-01 00:00:01;1994-07-01 00:00:00;1994-06;12.3;Y
1994-07-01 00:00:01;1994-08-01 00:00:00;1994-07;20.0;Y
1994-08-01 00:00:01;1994-09-01 00:00:00;1994-08;14.7;Y
1994-09-01 00:00:01;1994-10-01 00:00:00;1994-09;8.1;Y
1994-10-01 00:00:01;1994-11-01 00:00:00;1994-10;3.3;Y
1994-11-01 00:00:01;1994-12-01 00:00:00;1994-11;-0.4;Y
1995-08-01 00:00:01;1995-09-01 00:00:00;1995-08;14.9;Y
1995-09-01 00:00:01;1995-10-01 00:00:00;1995-09;9.2;Y
1995-10-01 00:00:01;1995-11-01 00:00:00;1995-10;7.5;Y
1995-11-01 00:00:01;1995-12-01 00:00:00;1995-11;-3.1;Y
1995-12-01 00:00:01;1996-01-01 00:00:00;1995-12;-10.0;Y
1996-01-01 00:00:01;1996-02-01 00:00:00;1996-01;-8.1;Y
1996-02-01 00:00:01;1996-03-01 00:00:00;1996-02;-10.2;Y
1996-03-01 00:00:01;1996-04-01 00:00:00;1996-03;-2.5;Y
1996-04-01 00:00:01;1996-05-01 00:00:00;1996-04;3.9;Y
1996-05-01 00:00:01;1996-06-01 00:00:00;1996-05;6.6;Y
1996-06-01 00:00:01;1996-07-01 00:00:00;1996-06;13.6;Y
1996-07-01 00:00:01;1996-08-01 00:00:00;1996-07;14.3;Y
1996-08-01 00:00:01;1996-09-01 00:00:00;1996-08;16.2;Y
1996-09-01 00:00:01;1996-10-01 00:00:00;1996-09;8.2;Y
1996-10-01 00:00:01;1996-11-01 00:00:00;1996-10;6.3;Y
1996-11-01 00:00:01;1996-12-01 00:00:00;1996-11;-2.2;Y
1996-12-01 00:00:01;1997-01-01 00:00:00;1996-12;-6.7;Y
1997-01-01 00:00:01;1997-02-01 00:00:00;1997-01;-3.0;Y
1997-02-01 00:00:01;1997-03-01 00:00:00;1997-02;-2.8;Y
1997-03-01 00:00:01;1997-04-01 00:00:00;1997-03;0.9;Y
1997-04-01 00:00:01;1997-05-01 00:00:00;1997-04;2.8;Y
1997-05-01 00:00:01;1997-06-01 00:00:00;1997-05;7.6;Y
1997-06-01 00:00:01;1997-07-01 00:00:00;1997-06;14.8;Y
1997-07-01 00:00:01;1997-08-01 00:00:00;1997-07;17.8;Y
1997-08-01 00:00:01;1997-09-01 00:00:00;1997-08;18.2;Y
1997-09-01 00:00:01;1997-10-01 00:00:00;1997-09;10.9;Y
1997-10-01 00:00:01;1997-11-01 00:00:00;1997-10;2.9;Y
1997-11-01 00:00:01;1997-12-01 00:00:00;1997-11;-1.1;Y
1997-12-01 00:00:01;1998-01-01 00:00:00;1997-12;-4.5;Y
1998-01-01 00:00:01;1998-02-01 00:00:00;1998-01;-2.8;Y
1998-02-01 00:00:01;1998-03-01 00:00:00;1998-02;-1.1;Y
1998-03-01 00:00:01;1998-04-01 00:00:00;1998-03;-1.2;Y
1998-04-01 00:00:01;1998-05-01 00:00:00;1998-04;2.5;Y
1998-05-01 00:00:01;1998-06-01 00:00:00;1998-05;10.0;Y
1998-06-01 00:00:01;1998-07-01 00:00:00;1998-06;12.4;Y
1998-07-01 00:00:01;1998-08-01 00:00:00;1998-07;14.6;Y
1998-08-01 00:00:01;1998-09-01 00:00:00;1998-08;12.5;Y
1998-09-01 00:00:01;1998-10-01 00:00:00;1998-09;10.6;Y
1998-10-01 00:00:01;1998-11-01 00:00:00;1998-10;3.7;Y
1998-11-01 00:00:01;1998-12-01 00:00:00;1998-11;-3.1;Y
1998-12-01 00:00:01;1999-01-01 00:00:00;1998-12;-2.5;Y
1999-01-01 00:00:01;1999-02-01 00:00:00;1999-01;-6.0;Y
1999-02-01 00:00:01;1999-03-01 00:00:00;1999-02;-5.3;Y
1999-03-01 00:00:01;1999-04-01 00:00:00;1999-03;-1.4;Y
1999-04-01 00:00:01;1999-05-01 00:00:00;1999-04;5.0;Y
1999-05-01 00:00:01;1999-06-01 00:00:00;1999-05;8.2;Y
1999-06-01 00:00:01;1999-07-01 00:00:00;1999-06;14.5;Y
1999-07-01 00:00:01;1999-08-01 00:00:00;1999-07;16.9;Y
1999-08-01 00:00:01;1999-09-01 00:00:00;1999-08;13.5;Y
1999-09-01 00:00:01;1999-10-01 00:00:00;1999-09;12.7;Y
1999-10-01 00:00:01;1999-11-01 00:00:00;1999-10;5.6;Y
1999-11-01 00:00:01;1999-12-01 00:00:00;1999-11;3.1;Y
1999-12-01 00:00:01;2000-01-01 00:00:00;1999-12;-7.0;Y
